0.000 ,0.404, 0.598
0.083 ,0.476, 0.624
0.167 ,0.496, 0.633
0.250 ,0.533, 0.660
0.333 ,0.520, 0.660
0.417 ,0.553, 0.672
0.500 ,0.548, 0.686
0.583 ,0.541, 0.671
0.667 ,0.535, 0.675
0.750 ,0.509, 0.660
0.833 ,0.513, 0.662
0.917 ,0.477, 0.638
1.000 ,0.467, 0.642
1.083 ,0.470, 0.633
1.167 ,0.462, 0.626
1.250 ,0.425, 0.626
1.333 ,0.414, 0.616
1.417 ,0.425, 0.609
1.500 ,0.400, 0.604
1.583 ,0.379, 0.604
1.667 ,0.313, 0.614
1.750 ,0.359, 0.615
1.833 ,0.395, 0.626
1.917 ,0.367, 0.609
2.000 ,0.354, 0.611
2.083 ,0.354, 0.609
2.167 ,0.318, 0.614
2.250 ,0.313, 0.595
2.333 ,0.347, 0.604
2.417 ,0.311, 0.594
2.500 ,0.304, 0.597
2.583 ,0.288, 0.593
2.667 ,0.295, 0.599
2.750 ,0.298, 0.595
2.833 ,0.295, 0.577
2.917 ,0.246, 0.578
3.000 ,0.204, 0.570
3.083 ,0.253, 0.571
3.167 ,0.179, 0.549
3.250 ,0.136, 0.534
3.333 ,0.207, 0.547
3.417 ,0.250, 0.552
3.500 ,0.271, 0.567
3.583 ,0.278, 0.549
3.667 ,0.300, 0.553
3.750 ,0.401, 0.566
3.833 ,0.490, 0.553
3.917 ,0.573, 0.544
4.000 ,0.319, 0.516
4.083 ,0.177, 0.519
4.167 ,0.168, 0.527
4.250 ,0.177, 0.526
4.333 ,0.162, 0.531
4.417 ,0.149, 0.533
4.500 ,0.150, 0.537
4.583 ,0.156, 0.531
4.667 ,0.154, 0.531
4.750 ,0.112, 0.530
4.833 ,0.103, 0.531
4.917 ,0.107, 0.542
5.000 ,0.103, 0.535
5.083 ,0.083, 0.534
5.167 ,0.064, 0.518
5.250 ,0.080, 0.509
5.333 ,0.071, 0.514
5.417 ,0.093, 0.509
5.500 ,0.083, 0.505
5.583 ,0.027, 0.508
5.667 ,0.048, 0.507
5.750 ,0.064, 0.498
5.833 ,0.053, 0.510
5.917 ,0.053, 0.504
6.000 ,0.064, 0.506
6.083 ,0.058, 0.514
6.167 ,0.057, 0.513
6.250 ,0.029, 0.504
6.333 ,0.065, 0.505
6.417 ,0.031, 0.505
6.500 ,0.031, 0.502
6.583 ,0.037, 0.506
6.667 ,0.030, 0.513
6.750 ,0.045, 0.518
6.833 ,0.027, 0.510
6.917 ,0.023, 0.504
7.000 ,0.006, 0.507
7.083 ,0.028, 0.508
7.167 ,0.039, 0.521
7.250 ,0.023, 0.512
7.333 ,0.024, 0.517
