0.000 ,4.945, 3.873
0.083 ,4.725, 3.670
0.167 ,4.743, 3.638
0.250 ,4.411, 3.349
0.333 ,4.583, 3.398
0.417 ,4.802, 3.486
0.500 ,4.373, 3.113
0.583 ,4.279, 3.148
0.667 ,3.999, 2.954
0.750 ,4.198, 3.134
0.833 ,3.891, 2.984
0.917 ,4.196, 3.180
1.000 ,3.983, 3.048
1.083 ,3.786, 2.908
1.167 ,3.764, 2.898
1.250 ,3.694, 2.923
1.333 ,3.844, 2.990
1.417 ,3.451, 2.780
1.500 ,3.386, 2.751
1.583 ,3.672, 2.950
1.667 ,3.674, 2.977
1.750 ,3.535, 2.873
1.833 ,3.243, 2.706
1.917 ,3.203, 2.705
2.000 ,3.372, 2.794
2.083 ,3.341, 2.777
2.167 ,3.404, 2.811
2.250 ,3.691, 2.986
2.333 ,3.198, 2.711
2.417 ,3.469, 2.872
2.500 ,3.255, 2.780
2.583 ,3.247, 2.698
2.667 ,3.347, 2.788
2.750 ,3.207, 2.610
2.833 ,3.061, 2.618
2.917 ,2.938, 2.473
3.000 ,3.145, 2.623
3.083 ,3.232, 2.647
3.167 ,3.430, 2.883
3.250 ,3.220, 2.698
3.333 ,3.280, 2.672
3.417 ,3.251, 2.643
3.500 ,3.292, 2.674
3.583 ,3.107, 2.594
3.667 ,2.835, 2.354
3.750 ,2.948, 2.470
3.833 ,2.719, 2.340
3.917 ,2.606, 2.224
4.000 ,2.728, 2.372
4.083 ,2.451, 2.210
4.167 ,2.493, 2.277
4.250 ,2.330, 2.116
4.333 ,2.398, 2.180
4.417 ,2.230, 2.088
4.500 ,2.250, 2.061
4.583 ,2.108, 1.995
4.667 ,1.948, 1.870
4.750 ,1.869, 1.891
4.833 ,1.809, 1.858
4.917 ,1.720, 1.722
5.000 ,1.733, 1.759
5.083 ,1.608, 1.717
5.167 ,1.379, 1.468
5.250 ,1.453, 1.541
5.333 ,1.522, 1.624
5.417 ,1.296, 1.537
5.500 ,1.336, 1.543
5.583 ,1.277, 1.405
5.667 ,1.313, 1.531
5.750 ,1.294, 1.550
5.833 ,1.259, 1.535
5.917 ,1.199, 1.480
6.000 ,1.175, 1.453
6.083 ,1.133, 1.409
6.167 ,1.027, 1.372
6.250 ,1.047, 1.348
6.333 ,1.021, 1.326
6.417 ,0.975, 1.315
6.500 ,0.974, 1.298
6.583 ,0.946, 1.227
6.667 ,0.895, 1.205
6.750 ,0.900, 1.185
6.833 ,0.870, 1.153
6.917 ,0.783, 1.069
7.000 ,0.729, 1.063
7.083 ,0.653, 0.957
7.167 ,0.767, 1.080
7.250 ,0.670, 1.077
7.333 ,0.652, 0.967
7.417 ,0.655, 0.989
7.500 ,0.664, 1.040
7.583 ,0.690, 1.008
7.667 ,0.659, 0.989
7.750 ,0.562, 0.967
7.833 ,0.576, 0.959
7.917 ,0.512, 0.926
8.000 ,0.590, 0.918
8.083 ,0.574, 0.886
8.167 ,0.530, 0.830
8.250 ,0.509, 0.880
8.333 ,0.482, 0.791
8.417 ,0.507, 0.880
8.500 ,0.526, 0.863
8.583 ,0.494, 0.836
8.667 ,0.491, 0.834
8.750 ,0.456, 0.805
8.833 ,0.433, 0.798
8.917 ,0.444, 0.829
9.000 ,0.430, 0.794
9.083 ,0.426, 0.789
9.167 ,0.422, 0.800
9.250 ,0.410, 0.786
9.333 ,0.408, 0.772
9.417 ,0.409, 0.754
9.500 ,0.382, 0.746
9.583 ,0.370, 0.751
9.667 ,0.381, 0.752
9.750 ,0.356, 0.703
9.833 ,0.377, 0.746
9.917 ,0.353, 0.739
10.000 ,0.322, 0.699
10.083 ,0.319, 0.678
10.167 ,0.332, 0.712
10.250 ,0.317, 0.685
10.333 ,0.258, 0.569
10.417 ,0.247, 0.566
10.500 ,0.252, 0.638
10.583 ,0.238, 0.634
10.667 ,0.300, 0.632
10.750 ,0.268, 0.594
10.833 ,0.215, 0.530
10.917 ,0.249, 0.624
11.000 ,0.217, 0.610
11.083 ,0.246, 0.607
11.167 ,0.220, 0.585
11.250 ,0.238, 0.579
11.333 ,0.387, 0.650
11.417 ,0.850, 0.901
11.500 ,1.365, 1.321
11.583 ,1.929, 1.802
11.667 ,2.281, 2.192
11.750 ,3.014, 2.813
