0.000 ,0.267, 0.530
0.083 ,0.175, 0.517
0.167 ,0.247, 0.530
0.250 ,0.319, 0.596
0.333 ,0.284, 0.549
0.417 ,0.323, 0.533
0.500 ,0.325, 0.601
0.583 ,0.280, 0.543
0.667 ,0.356, 0.576
0.750 ,0.298, 0.561
0.833 ,0.365, 0.562
0.917 ,0.204, 0.520
1.000 ,0.199, 0.553
1.083 ,0.193, 0.554
1.167 ,0.134, 0.501
1.250 ,0.117, 0.501
1.333 ,0.109, 0.491
1.417 ,0.139, 0.505
1.500 ,0.134, 0.498
1.583 ,0.184, 0.505
1.667 ,0.186, 0.477
1.750 ,0.130, 0.490
1.833 ,0.162, 0.477
1.917 ,0.112, 0.490
2.000 ,0.133, 0.514
2.083 ,0.118, 0.478
2.167 ,0.141, 0.513
2.250 ,0.099, 0.499
2.333 ,0.123, 0.519
2.417 ,0.100, 0.469
2.500 ,0.099, 0.478
2.583 ,0.121, 0.476
2.667 ,0.158, 0.494
2.750 ,0.113, 0.478
2.833 ,0.166, 0.478
2.917 ,0.039, 0.450
3.000 ,0.138, 0.501
3.083 ,0.115, 0.418
3.167 ,0.018, 0.406
3.250 ,0.038, 0.448
3.333 ,0.140, 0.455
3.417 ,0.081, 0.466
3.500 ,0.148, 0.476
3.583 ,0.107, 0.515
3.667 ,0.151, 0.475
3.750 ,0.084, 0.476
3.833 ,0.127, 0.471
3.917 ,0.139, 0.466
4.000 ,0.101, 0.456
4.083 ,0.066, 0.465
4.167 ,0.058, 0.440
4.250 ,0.135, 0.457
4.333 ,0.153, 0.467
4.417 ,0.119, 0.467
4.500 ,0.073, 0.441
4.583 ,0.118, 0.463
4.667 ,0.134, 0.441
4.750 ,0.170, 0.455
4.833 ,0.101, 0.444
4.917 ,0.054, 0.448
5.000 ,0.130, 0.447
5.083 ,0.096, 0.445
5.167 ,0.130, 0.439
5.250 ,0.137, 0.434
5.333 ,0.104, 0.454
5.417 ,0.113, 0.476
5.500 ,0.115, 0.477
5.583 ,0.111, 0.533
5.667 ,0.141, 0.539
5.750 ,0.152, 0.559
5.833 ,0.165, 0.562
5.917 ,0.145, 0.562
6.000 ,0.135, 0.578
6.083 ,0.181, 0.568
6.167 ,0.134, 0.519
6.250 ,0.142, 0.597
6.333 ,0.144, 0.585
6.417 ,0.144, 0.589
6.500 ,0.140, 0.588
6.583 ,0.126, 0.566
6.667 ,0.153, 0.588
6.750 ,0.098, 0.533
6.833 ,0.100, 0.541
6.917 ,0.097, 0.528
7.000 ,0.078, 0.509
