0.000 ,4.699, 3.401
0.083 ,4.450, 3.387
0.167 ,4.366, 3.267
0.250 ,4.422, 3.305
0.333 ,4.510, 3.332
0.417 ,5.041, 3.749
0.500 ,5.337, 3.940
0.583 ,5.194, 3.673
0.667 ,5.064, 3.570
0.750 ,4.990, 3.454
0.833 ,4.972, 3.452
0.917 ,4.945, 3.408
1.000 ,5.002, 3.378
1.083 ,5.069, 3.415
1.167 ,5.038, 3.371
1.250 ,5.018, 3.291
1.333 ,5.143, 3.349
1.417 ,5.095, 3.412
1.500 ,4.960, 3.265
1.583 ,5.070, 3.422
1.667 ,5.012, 3.417
1.750 ,5.048, 3.463
1.833 ,4.990, 3.334
1.917 ,5.053, 3.357
2.000 ,5.071, 3.354
2.083 ,5.076, 3.421
2.167 ,5.163, 3.498
2.250 ,5.189, 3.495
2.333 ,5.103, 3.479
2.417 ,5.087, 3.468
2.500 ,4.960, 3.399
2.583 ,4.895, 3.400
2.667 ,4.805, 3.388
2.750 ,4.726, 3.384
2.833 ,4.654, 3.309
2.917 ,4.550, 3.267
3.000 ,4.270, 3.195
3.083 ,4.543, 3.270
3.167 ,4.713, 3.487
3.250 ,4.681, 3.501
3.333 ,4.520, 3.424
3.417 ,4.503, 3.445
3.500 ,4.364, 3.352
3.583 ,4.235, 3.299
3.667 ,4.135, 3.217
3.750 ,4.045, 3.207
3.833 ,3.922, 3.097
3.917 ,3.786, 3.028
4.000 ,3.723, 3.030
4.083 ,3.632, 2.947
4.167 ,3.350, 2.761
4.250 ,3.190, 2.685
4.333 ,3.072, 2.540
4.417 ,2.846, 2.397
4.500 ,2.787, 2.351
4.583 ,2.620, 2.267
4.667 ,2.487, 2.252
4.750 ,2.319, 2.083
4.833 ,2.230, 2.075
4.917 ,2.139, 2.059
5.000 ,2.028, 2.004
5.083 ,1.993, 1.965
5.167 ,1.901, 1.898
5.250 ,1.732, 1.876
5.333 ,1.716, 1.842
5.417 ,1.646, 1.771
5.500 ,1.565, 1.732
5.583 ,1.559, 1.699
5.667 ,1.468, 1.632
5.750 ,1.478, 1.626
5.833 ,1.416, 1.597
5.917 ,1.412, 1.584
6.000 ,1.348, 1.521
6.083 ,1.337, 1.492
6.167 ,1.260, 1.457
6.250 ,1.243, 1.437
6.333 ,1.145, 1.349
6.417 ,1.079, 1.344
6.500 ,1.014, 1.280
6.583 ,0.957, 1.241
6.667 ,0.895, 1.219
6.750 ,0.825, 1.155
6.833 ,0.815, 1.129
6.917 ,0.769, 1.107
7.000 ,0.770, 1.085
7.083 ,0.760, 1.070
7.167 ,0.696, 1.051
7.250 ,0.640, 0.998
7.333 ,0.640, 1.007
7.417 ,0.697, 1.027
7.500 ,0.682, 1.014
7.583 ,0.640, 0.958
7.667 ,0.628, 0.936
7.750 ,0.619, 0.941
7.833 ,0.552, 0.893
7.917 ,0.474, 0.883
8.000 ,0.475, 0.857
8.083 ,0.468, 0.838
8.167 ,0.465, 0.834
8.250 ,0.455, 0.813
8.333 ,0.401, 0.786
8.417 ,0.368, 0.763
8.500 ,0.372, 0.767
8.583 ,0.371, 0.749
8.667 ,0.364, 0.730
8.750 ,0.369, 0.728
8.833 ,0.355, 0.709
8.917 ,0.328, 0.705
9.000 ,0.306, 0.688
9.083 ,0.301, 0.686
9.167 ,0.316, 0.678
9.250 ,0.323, 0.680
9.333 ,0.306, 0.681
9.417 ,0.353, 0.673
9.500 ,0.368, 0.665
9.583 ,0.347, 0.657
9.667 ,0.321, 0.637
9.750 ,0.292, 0.639
