0.000 ,0.507, 2.218
0.083 ,0.504, 2.068
0.167 ,0.500, 2.151
0.250 ,0.567, 2.158
0.333 ,0.518, 2.201
0.417 ,0.663, 2.393
0.500 ,0.591, 2.057
0.583 ,0.671, 2.267
0.667 ,0.606, 2.031
0.750 ,0.554, 2.009
0.833 ,0.511, 2.238
0.917 ,0.537, 2.382
1.000 ,0.543, 1.976
1.083 ,0.564, 2.365
1.167 ,0.393, 1.970
1.250 ,0.417, 1.971
1.333 ,0.454, 2.011
1.417 ,0.437, 2.011
1.500 ,0.387, 1.915
1.583 ,0.406, 1.947
1.667 ,0.492, 2.235
1.750 ,0.406, 2.149
1.833 ,0.448, 2.159
1.917 ,0.430, 2.299
2.000 ,0.424, 1.782
2.083 ,0.384, 1.804
2.167 ,0.441, 2.289
2.250 ,0.460, 1.882
2.333 ,0.363, 1.962
2.417 ,0.440, 2.278
2.500 ,0.342, 1.882
2.583 ,0.399, 1.837
2.667 ,0.432, 2.193
2.750 ,0.523, 2.221
2.833 ,0.463, 2.165
2.917 ,0.424, 2.209
3.000 ,0.409, 1.805
3.083 ,0.399, 1.843
3.167 ,0.329, 1.794
3.250 ,0.337, 2.043
3.333 ,0.457, 2.102
3.417 ,0.398, 1.805
3.500 ,0.415, 1.668
3.583 ,0.567, 1.948
3.667 ,0.929, 2.116
3.750 ,0.952, 2.019
3.833 ,1.251, 2.188
3.917 ,1.284, 2.170
4.000 ,1.568, 2.248
4.083 ,1.879, 2.267
4.167 ,2.152, 2.427
4.250 ,2.392, 2.466
4.333 ,2.533, 2.497
4.417 ,3.007, 2.750
4.500 ,3.380, 2.876
4.583 ,3.753, 2.778
4.667 ,4.062, 2.966
4.750 ,4.586, 3.109
4.833 ,4.653, 3.087
4.917 ,5.340, 3.506
5.000 ,5.612, 3.515
5.083 ,5.789, 3.673
5.167 ,6.323, 3.711
5.250 ,6.098, 3.598
5.333 ,6.617, 3.909
5.417 ,6.971, 4.034
5.500 ,7.537, 4.153
5.583 ,7.969, 4.250
5.667 ,8.027, 4.298
5.750 ,7.840, 4.225
5.833 ,8.052, 4.402
5.917 ,8.334, 4.558
6.000 ,8.840, 4.450
6.083 ,9.321, 4.806
6.167 ,8.810, 4.723
6.250 ,9.278, 5.025
6.333 ,9.865, 4.984
6.417 ,10.249, 5.217
6.500 ,10.495, 5.501
6.583 ,10.605, 5.469
6.667 ,10.184, 5.491
6.750 ,10.788, 5.553
6.833 ,10.433, 5.542
6.917 ,10.747, 5.566
7.000 ,10.666, 5.443
7.083 ,11.046, 5.666
7.167 ,11.195, 5.467
7.250 ,11.578, 5.751
7.333 ,12.028, 5.760
7.417 ,12.384, 5.829
7.500 ,12.397, 5.900
7.583 ,12.703, 5.978
