0.000 ,0.370, 0.530
0.083 ,0.278, 0.478
0.167 ,0.336, 0.481
0.250 ,0.319, 0.466
0.333 ,0.252, 0.445
0.417 ,0.240, 0.437
0.500 ,0.221, 0.432
0.583 ,0.246, 0.427
0.667 ,0.268, 0.449
0.750 ,0.297, 0.447
0.833 ,0.276, 0.443
0.917 ,0.207, 0.422
1.000 ,0.221, 0.422
1.083 ,0.211, 0.417
1.167 ,0.163, 0.417
1.250 ,0.168, 0.420
1.333 ,NaN, NaN
1.417 ,0.198, 0.407
1.500 ,0.184, 0.401
1.583 ,0.183, 0.407
1.667 ,0.260, 0.416
1.750 ,NaN, NaN
1.833 ,0.165, 0.397
1.917 ,0.203, 0.390
2.000 ,0.175, 0.389
2.083 ,0.184, 0.387
2.167 ,0.203, 0.381
2.250 ,0.121, 0.369
2.333 ,0.122, 0.381
2.417 ,0.084, 0.375
2.500 ,0.101, 0.379
2.583 ,0.157, 0.382
2.667 ,0.118, 0.364
2.750 ,0.139, 0.389
2.833 ,0.071, 0.372
2.917 ,0.139, 0.376
3.000 ,0.097, 0.374
3.083 ,0.054, 0.355
3.167 ,0.045, 0.359
3.250 ,0.026, 0.347
3.333 ,0.036, 0.363
3.417 ,NaN, NaN
3.500 ,-0.057, 0.354
3.583 ,-0.074, 0.344
3.667 ,-0.041, 0.356
3.750 ,0.145, 0.411
3.833 ,0.409, 0.532
3.917 ,0.723, 0.702
4.000 ,0.933, 0.828
4.083 ,1.147, 0.975
4.167 ,NaN, NaN
4.250 ,1.715, 1.252
4.333 ,1.908, 1.380
4.417 ,2.309, 1.495
4.500 ,2.411, 1.591
4.583 ,2.733, 1.670
4.667 ,2.996, 1.752
4.750 ,3.389, 1.904
4.833 ,3.691, 1.942
4.917 ,4.053, 1.964
5.000 ,4.605, 2.036
5.083 ,NaN, NaN
5.167 ,5.113, 2.071
5.250 ,5.281, 2.216
5.333 ,5.451, 2.295
5.417 ,NaN, NaN
5.500 ,5.796, 2.473
5.583 ,6.075, 2.539
5.667 ,6.472, 2.821
5.750 ,6.716, 2.859
5.833 ,7.248, 3.006
5.917 ,7.222, 2.967
6.000 ,7.534, 3.225
6.083 ,7.838, 3.317
6.167 ,8.423, 3.423
6.250 ,8.366, 3.210
6.333 ,8.756, 3.221
6.417 ,9.056, 3.233
6.500 ,9.138, 3.264
6.583 ,9.561, 3.342
6.667 ,9.782, 3.484
6.750 ,10.117, 3.606
6.833 ,10.042, 3.555
6.917 ,10.198, 3.620
7.000 ,10.497, 3.771
7.083 ,10.660, 3.947
7.167 ,11.216, 4.225
7.250 ,11.254, 4.209
7.333 ,11.128, 4.199
7.417 ,11.353, 4.249
7.500 ,11.714, 4.369
7.583 ,12.006, 4.328
7.667 ,12.135, 4.423
7.750 ,12.273, 4.395
7.833 ,12.301, 4.380
7.917 ,12.544, 4.462
8.000 ,13.156, 4.725
8.083 ,13.166, 4.399
8.167 ,13.337, 4.673
8.250 ,12.898, 4.596
8.333 ,12.746, 4.617
8.417 ,13.118, 4.781
8.500 ,13.017, 4.745
8.583 ,13.828, 4.838
8.667 ,13.577, 4.779
8.750 ,13.752, 4.890
8.833 ,14.268, 5.092
8.917 ,14.594, 5.117
9.000 ,14.817, 5.318
9.083 ,14.916, 5.354
9.167 ,15.304, 5.303
9.250 ,15.466, 5.378
9.333 ,15.839, 5.438
9.417 ,15.492, 5.240
9.500 ,15.243, 5.231
9.583 ,15.823, 5.417
9.667 ,15.705, 5.334
9.750 ,15.493, 5.254
9.833 ,15.715, 5.195
9.917 ,16.297, 5.245
10.000 ,16.201, 5.365
10.083 ,16.133, 5.187
10.167 ,16.146, 5.218
10.250 ,16.484, 5.294
10.333 ,16.924, 5.365
10.417 ,17.212, 5.402
10.500 ,17.383, 5.376
10.583 ,17.369, 5.327
10.667 ,17.272, 5.326
10.750 ,17.292, 5.452
10.833 ,17.524, 5.335
10.917 ,16.967, 5.342
11.000 ,17.131, 5.450
11.083 ,16.884, 5.436
11.167 ,16.883, 5.457
11.250 ,16.632, 5.360
11.333 ,15.968, 5.164
11.417 ,16.136, 5.270
11.500 ,16.705, 5.469
11.583 ,17.095, 5.510
11.667 ,17.192, 5.591
11.750 ,16.961, 5.622
11.833 ,16.941, 5.678
11.917 ,16.890, 5.669
