0.000 ,1.054, 0.953
0.083 ,1.226, 1.050
0.167 ,1.400, 1.136
0.250 ,1.675, 1.274
0.333 ,1.998, 1.411
0.417 ,2.318, 1.549
0.500 ,2.630, 1.689
0.583 ,2.985, 1.842
0.667 ,3.389, 2.002
0.750 ,3.827, 2.183
0.833 ,4.256, 2.419
0.917 ,4.719, 2.604
1.000 ,5.200, 2.870
1.083 ,5.724, 3.131
1.167 ,6.231, 3.391
1.250 ,6.760, 3.637
1.333 ,7.323, 3.950
1.417 ,7.750, 4.128
1.500 ,8.283, 4.381
1.583 ,8.929, 4.696
1.667 ,9.450, 4.881
1.750 ,9.927, 5.131
1.833 ,10.434, 5.355
1.917 ,10.952, 5.617
2.000 ,11.405, 5.847
2.083 ,11.528, 5.942
2.167 ,11.503, 6.200
2.250 ,12.818, 6.370
2.333 ,13.285, 6.552
2.417 ,13.587, 6.744
2.500 ,13.969, 6.914
2.583 ,14.387, 7.066
2.667 ,14.754, 7.321
2.750 ,15.150, 7.406
2.833 ,15.411, 7.624
2.917 ,15.866, 7.826
3.000 ,16.206, 7.955
3.083 ,16.649, 8.033
3.167 ,16.684, 8.404
3.250 ,17.986, 8.676
3.333 ,18.159, 8.829
3.417 ,18.063, 8.901
3.500 ,18.322, 8.998
3.583 ,18.286, 8.912
3.667 ,18.173, 8.914
3.750 ,18.047, 8.813
3.833 ,17.939, 8.716
3.917 ,17.750, 8.759
4.000 ,18.012, 8.830
4.083 ,17.982, 8.917
4.167 ,17.636, 9.014
4.250 ,17.852, 9.269
4.333 ,17.624, 9.172
4.417 ,16.620, 9.200
4.500 ,16.240, 9.113
4.583 ,16.174, 9.065
4.667 ,15.886, 9.022
4.750 ,15.362, 8.848
4.833 ,15.098, 8.868
4.917 ,14.635, 8.977
5.000 ,14.122, 8.940
5.083 ,13.789, 8.903
5.167 ,13.490, 8.882
5.250 ,12.910, 8.860
5.333 ,12.735, 8.743
5.417 ,12.357, 8.634
5.500 ,11.991, 8.516
5.583 ,11.788, 8.378
5.667 ,11.633, 8.308
5.750 ,11.465, 8.309
5.833 ,11.070, 8.112
5.917 ,10.985, 8.063
6.000 ,10.699, 7.924
6.083 ,10.504, 7.790
6.167 ,10.387, 7.705
6.250 ,10.055, 7.595
6.333 ,9.863, 7.568
6.417 ,9.802, 7.536
6.500 ,9.541, 7.535
6.583 ,9.381, 7.548
6.667 ,8.875, 7.384
6.750 ,8.635, 7.234
6.833 ,8.469, 7.200
6.917 ,8.369, 7.063
7.000 ,8.226, 7.008
7.083 ,7.967, 6.877
7.167 ,7.897, 6.753
7.250 ,7.682, 6.666
7.333 ,7.593, 6.700
7.417 ,7.436, 6.599
7.500 ,7.323, 6.536
7.583 ,7.355, 6.532
7.667 ,7.132, 6.394
7.750 ,6.936, 6.255
7.833 ,6.909, 6.278
7.917 ,6.819, 6.152
8.000 ,6.667, 6.061
8.083 ,6.558, 5.934
8.167 ,6.478, 5.863
8.250 ,6.321, 5.757
8.333 ,6.245, 5.719
8.417 ,6.058, 5.638
8.500 ,5.784, 5.533
8.583 ,5.727, 5.502
8.667 ,5.658, 5.431
8.750 ,5.427, 5.298
8.833 ,5.424, 5.306
8.917 ,5.356, 5.202
9.000 ,5.220, 5.156
9.083 ,5.208, 5.105
9.167 ,5.172, 5.080
9.250 ,5.073, 5.029
9.333 ,4.915, 4.985
9.417 ,4.854, 4.895
9.500 ,4.809, 4.829
9.583 ,4.726, 4.816
9.667 ,4.657, 4.770
9.750 ,4.507, 4.729
9.833 ,4.427, 4.670
9.917 ,4.473, 4.696
10.000 ,4.249, 4.523
10.083 ,4.127, 4.426
10.167 ,4.012, 4.282
10.250 ,3.985, 4.268
10.333 ,3.895, 4.238
10.417 ,3.777, 4.126
10.500 ,3.635, 4.056
10.583 ,3.641, 4.062
10.667 ,3.587, 3.996
10.750 ,3.485, 3.949
10.833 ,3.441, 3.939
10.917 ,3.366, 3.866
11.000 ,3.276, 3.843
11.083 ,3.191, 3.805
11.167 ,3.094, 3.691
11.250 ,3.043, 3.607
11.333 ,3.060, 3.610
11.417 ,3.110, 3.613
11.500 ,3.076, 3.558
11.583 ,3.146, 3.572
11.667 ,3.128, 3.495
11.750 ,3.114, 3.428
11.833 ,3.260, 3.509
11.917 ,3.295, 3.495
12.000 ,3.347, 3.477
12.083 ,3.494, 3.580
12.167 ,3.596, 3.558
12.250 ,3.658, 3.605
12.333 ,3.790, 3.684
12.417 ,3.823, 3.663
12.500 ,3.858, 3.677
12.583 ,3.970, 3.729
12.667 ,4.055, 3.788
12.750 ,4.084, 3.787
12.833 ,4.319, 3.947
12.917 ,4.513, 4.050
13.000 ,4.623, 4.106
13.083 ,4.816, 4.244
13.167 ,4.952, 4.307
13.250 ,5.018, 4.318
13.333 ,5.142, 4.389
13.417 ,5.339, 4.504
13.500 ,5.432, 4.558
13.583 ,5.515, 4.576
13.667 ,5.753, 4.753
13.750 ,5.859, 4.775
13.833 ,5.984, 4.837
13.917 ,6.349, 5.079
14.000 ,6.326, 5.010
14.083 ,6.379, 5.066
14.167 ,6.718, 5.260
14.250 ,6.843, 5.289
14.333 ,6.828, 5.278
14.417 ,7.008, 5.409
14.500 ,7.121, 5.453
14.583 ,7.161, 5.484
14.667 ,7.459, 5.657
14.750 ,7.560, 5.730
14.833 ,7.609, 5.733
14.917 ,7.808, 5.840
15.000 ,7.863, 5.857
15.083 ,7.856, 5.866
15.167 ,7.863, 5.916
15.250 ,8.064, 6.009
15.333 ,8.124, 6.021
15.417 ,8.164, 6.084
15.500 ,8.370, 6.239
15.583 ,8.522, 6.270
15.667 ,8.447, 6.235
15.750 ,8.498, 6.267
15.833 ,8.708, 6.378
15.917 ,8.872, 6.432
16.000 ,8.838, 6.411
16.083 ,8.823, 6.372
16.167 ,9.026, 6.464
16.250 ,9.165, 6.531
16.333 ,9.189, 6.565
16.417 ,9.294, 6.610
16.500 ,9.360, 6.710
16.583 ,9.503, 6.758
16.667 ,9.703, 6.828
16.750 ,9.638, 6.794
16.833 ,9.636, 6.793
16.917 ,9.721, 6.794
17.000 ,9.786, 6.767
17.083 ,9.759, 6.773
17.167 ,9.757, 6.789
17.250 ,9.912, 6.858
17.333 ,9.948, 6.870
17.417 ,10.095, 7.003
17.500 ,10.108, 6.998
17.583 ,10.233, 7.095
17.667 ,9.834, 7.045
17.750 ,10.259, 7.059
17.833 ,10.188, 7.014
17.917 ,10.246, 7.029
18.000 ,10.432, 7.124
18.083 ,10.636, 7.249
18.167 ,10.872, 7.448
18.250 ,11.032, 7.514
18.333 ,11.084, 7.514
18.417 ,11.251, 7.634
18.500 ,11.176, 7.653
18.583 ,11.213, 7.647
18.667 ,11.260, 7.660
18.750 ,11.451, 7.823
18.833 ,11.360, 7.722
18.917 ,11.501, 7.853
19.000 ,11.647, 7.875
19.083 ,11.895, 7.977
