0.000 ,0.514, 0.503
0.083 ,0.434, 0.517
0.167 ,0.434, 0.491
0.250 ,0.456, 0.462
0.333 ,0.464, 0.479
0.417 ,0.402, 0.456
0.500 ,0.357, 0.461
0.583 ,0.389, 0.457
0.667 ,0.357, 0.447
0.750 ,0.391, 0.450
0.833 ,0.440, 0.448
0.917 ,0.354, 0.431
1.000 ,0.323, 0.433
1.083 ,0.356, 0.415
1.167 ,0.284, 0.410
1.250 ,0.294, 0.430
1.333 ,NaN, NaN
1.417 ,0.298, 0.404
1.500 ,0.319, 0.428
1.583 ,0.369, 0.443
1.667 ,0.391, 0.438
1.750 ,NaN, NaN
1.833 ,0.277, 0.426
1.917 ,0.268, 0.422
2.000 ,0.348, 0.431
2.083 ,0.310, 0.440
2.167 ,0.298, 0.438
2.250 ,0.238, 0.421
2.333 ,0.196, 0.418
2.417 ,0.228, 0.430
2.500 ,0.290, 0.425
2.583 ,0.286, 0.423
2.667 ,0.245, 0.427
2.750 ,0.164, 0.423
2.833 ,0.232, 0.425
2.917 ,0.257, 0.415
3.000 ,0.218, 0.421
3.083 ,0.150, 0.418
3.167 ,0.105, 0.407
3.250 ,0.116, 0.404
3.333 ,0.154, 0.429
3.417 ,NaN, NaN
3.500 ,0.057, 0.381
3.583 ,0.055, 0.383
3.667 ,0.167, 0.422
3.750 ,0.302, 0.478
3.833 ,0.516, 0.563
3.917 ,0.709, 0.657
4.000 ,0.963, 0.773
4.083 ,1.179, 0.853
4.167 ,NaN, NaN
4.250 ,1.444, 0.892
4.333 ,1.676, 0.944
4.417 ,1.928, 1.000
4.500 ,2.042, 1.076
4.583 ,2.317, 1.131
4.667 ,2.551, 1.163
4.750 ,2.851, 1.261
4.833 ,3.200, 1.391
4.917 ,3.712, 1.631
5.000 ,3.870, 1.675
5.083 ,NaN, NaN
5.167 ,3.983, 1.681
5.250 ,4.136, 1.678
5.333 ,4.068, 1.647
5.417 ,NaN, NaN
5.500 ,4.460, 1.709
5.583 ,4.663, 1.737
5.667 ,4.934, 1.884
5.750 ,5.355, 1.944
5.833 ,5.510, 2.011
5.917 ,5.748, 2.115
6.000 ,5.798, 2.203
6.083 ,6.145, 2.362
6.167 ,6.262, 2.406
6.250 ,6.736, 2.556
6.333 ,6.452, 2.460
6.417 ,6.544, 2.567
6.500 ,6.821, 2.553
6.583 ,6.928, 2.605
6.667 ,7.204, 2.700
6.750 ,7.374, 2.668
6.833 ,7.433, 2.724
6.917 ,7.761, 2.944
7.000 ,7.656, 2.847
7.083 ,7.927, 3.004
7.167 ,8.084, 2.996
7.250 ,8.024, 2.973
7.333 ,8.124, 3.003
7.417 ,8.259, 2.991
7.500 ,8.531, 3.055
7.583 ,8.475, 2.974
7.667 ,8.556, 3.049
7.750 ,8.725, 3.154
7.833 ,8.840, 3.098
7.917 ,8.991, 3.167
8.000 ,9.467, 3.283
8.083 ,9.557, 3.342
8.167 ,9.466, 3.468
8.250 ,9.408, 3.381
8.333 ,9.544, 3.500
8.417 ,9.181, 3.430
8.500 ,9.639, 3.444
8.583 ,10.003, 3.547
8.667 ,9.682, 3.557
8.750 ,9.816, 3.456
8.833 ,9.839, 3.399
8.917 ,9.796, 3.425
9.000 ,10.306, 3.577
9.083 ,10.428, 3.606
9.167 ,10.649, 3.599
9.250 ,10.488, 3.601
9.333 ,10.529, 3.592
9.417 ,10.430, 3.634
9.500 ,10.612, 3.623
9.583 ,10.643, 3.605
9.667 ,10.628, 3.530
9.750 ,10.734, 3.649
9.833 ,11.114, 3.738
9.917 ,11.028, 3.744
10.000 ,11.127, 3.730
10.083 ,11.001, 3.780
10.167 ,11.197, 3.859
10.250 ,11.218, 3.831
10.333 ,11.605, 3.808
10.417 ,11.350, 3.791
10.500 ,11.742, 3.907
10.583 ,11.567, 3.889
10.667 ,11.710, 3.991
10.750 ,11.779, 4.005
10.833 ,11.905, 4.151
10.917 ,11.978, 4.158
11.000 ,11.385, 3.883
11.083 ,11.326, 3.901
11.167 ,11.571, 4.003
11.250 ,11.310, 4.001
11.333 ,11.202, 3.962
11.417 ,11.439, 4.101
11.500 ,12.256, 4.497
11.583 ,12.771, 4.746
11.667 ,12.748, 4.840
11.750 ,13.471, 5.124
11.833 ,13.499, 5.196
11.917 ,13.567, 5.231
12.000 ,13.086, 5.165
12.083 ,12.507, 4.983
12.167 ,11.787, 4.864
12.250 ,11.061, 4.548
12.333 ,10.638, 4.491
12.417 ,9.898, 4.351
12.500 ,9.528, 4.266
12.583 ,9.119, 4.112
12.667 ,8.716, 3.979
12.750 ,8.490, 3.918
12.833 ,8.053, 3.791
12.917 ,7.929, 3.687
13.000 ,7.767, 3.611
13.083 ,7.398, 3.504
13.167 ,7.174, 3.449
13.250 ,6.775, 3.225
13.333 ,6.556, 3.143
13.417 ,6.323, 3.048
13.500 ,6.352, 2.945
13.583 ,6.386, 2.905
13.667 ,6.245, 2.691
13.750 ,6.039, 2.698
13.833 ,6.104, 2.687
13.917 ,5.802, 2.557
14.000 ,5.828, 2.618
14.083 ,5.674, 2.587
14.167 ,5.536, 2.559
14.250 ,5.558, 2.570
14.333 ,5.470, 2.593
14.417 ,5.344, 2.688
14.500 ,5.347, 2.705
14.583 ,5.194, 2.636
14.667 ,5.130, 2.586
14.750 ,4.860, 2.445
14.833 ,4.826, 2.396
14.917 ,4.754, 2.355
15.000 ,4.696, 2.284
15.083 ,4.367, 2.047
15.167 ,4.384, 2.073
15.250 ,4.499, 2.163
15.333 ,4.325, 2.114
15.417 ,4.245, 2.073
15.500 ,4.243, 2.064
15.583 ,4.160, 2.045
15.667 ,4.276, 2.075
15.750 ,4.395, 2.132
15.833 ,4.137, 2.146
15.917 ,4.000, 2.081
16.000 ,3.949, 1.991
16.083 ,3.873, 1.972
16.167 ,3.810, 1.932
16.250 ,3.632, 1.859
16.333 ,3.644, 1.846
16.417 ,3.515, 1.839
16.500 ,3.633, 1.911
16.583 ,3.550, 1.896
16.667 ,3.653, 1.913
16.750 ,3.563, 1.863
16.833 ,3.610, 1.892
16.917 ,3.528, 1.886
17.000 ,3.518, 1.883
17.083 ,3.332, 1.806
17.167 ,3.209, 1.756
17.250 ,3.255, 1.778
17.333 ,3.227, 1.750
17.417 ,3.294, 1.828
17.500 ,3.300, 1.808
17.583 ,3.183, 1.735
17.667 ,3.107, 1.746
17.750 ,3.248, 1.833
17.833 ,3.273, 1.815
17.917 ,3.271, 1.845
18.000 ,3.272, 1.854
18.083 ,3.207, 1.839
18.167 ,3.179, 1.893
18.250 ,3.198, 1.932
18.333 ,3.132, 1.865
18.417 ,3.155, 1.932
18.500 ,3.005, 1.884
18.583 ,2.924, 1.857
18.667 ,2.879, 1.822
18.750 ,2.808, 1.743
18.833 ,2.708, 1.663
18.917 ,2.776, 1.693
19.000 ,2.822, 1.754
19.083 ,2.756, 1.718
